Frame,x_tip,y_tip,angle
26105,410.6192681997514,134.93603533856162,17.624767321786397
26106,402.3062649561901,137.09421497003802,17.611452456007363
26107,402.3062649561901,137.09421497003802,17.611452456007363
26108,402.3062649561901,137.09421497003802,17.611452456007363
26109,402.3062649561901,137.09421497003802,17.611452456007363
26110,389.9209336900395,142.82455711095227,17.887136815196136
26111,389.9209336900395,142.82455711095227,17.887136815196136
26112,389.9209336900395,142.82455711095227,17.887136815196136
26113,389.9209336900395,142.82455711095227,17.887136815196136
26114,385.6730555694138,144.11123520459682,17.819215377779248
26115,385.6730555694138,144.11123520459682,17.819215377779248
26116,385.6730555694138,144.11123520459682,17.819215377779248
26117,381.6462641909974,144.56954477588368,17.714335280026894
26118,381.6462641909974,144.56954477588368,17.714335280026894
26119,376.86834068001235,146.63045266585056,17.679381576228344
26120,373.73568162720926,146.93110940520546,17.59999634340382
26121,373.73568162720926,146.93110940520546,17.59999634340382
26122,373.73568162720926,146.93110940520546,17.59999634340382
26123,373.73568162720926,146.93110940520546,17.59999634340382
26124,371.10132650361936,147.48302861094916,17.581792454458114
26125,371.10132650361936,147.48302861094916,17.581792454458114
26126,371.10132650361936,147.48302861094916,17.581792454458114
26127,371.10132650361936,147.48302861094916,17.581792454458114
26128,370.3035570504765,147.91065975724752,17.635333261486778
26129,370.3035570504765,147.91065975724752,17.635333261486778
26130,370.3035570504765,147.91065975724752,17.635333261486778
26131,370.3035570504765,147.91065975724752,17.635333261486778
26132,370.038198982015,148.43220078535032,17.643916621409254
26133,370.038198982015,148.43220078535032,17.643916621409254
26134,370.038198982015,148.43220078535032,17.643916621409254
26135,370.038198982015,148.43220078535032,17.643916621409254
26136,370.038198982015,148.43220078535032,17.643916621409254
26137,368.7458653461241,148.36923761961737,17.639721038790974
26138,368.7458653461241,148.36923761961737,17.639721038790974
26139,368.7458653461241,148.36923761961737,17.639721038790974
26140,368.7458653461241,148.36923761961737,17.639721038790974
26141,369.04684253461875,148.40393470529872,17.619937616795635
26142,369.04684253461875,148.40393470529872,17.619937616795635
26143,369.04684253461875,148.40393470529872,17.619937616795635
26144,369.04684253461875,148.40393470529872,17.619937616795635
26145,368.9391662385181,148.23064084071444,17.594468920070945
26146,368.9391662385181,148.23064084071444,17.594468920070945
26147,368.9391662385181,148.23064084071444,17.594468920070945
26148,368.9391662385181,148.23064084071444,17.594468920070945
26149,368.6515773465868,147.55655077187123,17.488882511914042
26150,368.6515773465868,147.55655077187123,17.488882511914042
26151,368.6515773465868,147.55655077187123,17.488882511914042
26152,368.6515773465868,147.55655077187123,17.488882511914042
26153,368.6515773465868,147.55655077187123,17.488882511914042
26154,369.02388687171094,147.33612656563537,17.479898593662853
26155,369.02388687171094,147.33612656563537,17.479898593662853
26156,369.02388687171094,147.33612656563537,17.479898593662853
26157,369.02388687171094,147.33612656563537,17.479898593662853
26158,370.1854937304189,146.72115404638046,17.44015067529416
26159,370.1854937304189,146.72115404638046,17.44015067529416
26160,370.1854937304189,146.72115404638046,17.44015067529416
26161,376.4093756575949,143.7550502491313,17.368138130911124
26162,376.4093756575949,143.7550502491313,17.368138130911124
26163,376.4093756575949,143.7550502491313,17.368138130911124
26164,376.4093756575949,143.7550502491313,17.368138130911124
26165,386.17869687624477,139.13661467020168,17.19500701345157
26166,386.17869687624477,139.13661467020168,17.19500701345157
26167,386.17869687624477,139.13661467020168,17.19500701345157
26168,386.17869687624477,139.13661467020168,17.19500701345157
26169,394.06564711233744,137.82708476424156,17.3869343668975
26170,394.06564711233744,137.82708476424156,17.3869343668975
26171,394.06564711233744,137.82708476424156,17.3869343668975
26172,409.39489481835574,132.55415249098755,17.321454679193263
26173,409.39489481835574,132.55415249098755,17.321454679193263
26174,409.39489481835574,132.55415249098755,17.321454679193263
26175,409.39489481835574,132.55415249098755,17.321454679193263
26176,408.2511093687792,131.63880955677905,17.123830399179905
26177,408.2511093687792,131.63880955677905,17.123830399179905
26178,408.2511093687792,131.63880955677905,17.123830399179905
26179,408.2511093687792,131.63880955677905,17.123830399179905
26180,407.28601924255486,131.20277455946078,17.021740132597444
26181,407.28601924255486,131.20277455946078,17.021740132597444
26182,407.28601924255486,131.20277455946078,17.021740132597444
26183,409.9472726010564,130.96723065493777,17.01708808757511
26184,409.9472726010564,130.96723065493777,17.01708808757511
26185,409.9472726010564,130.96723065493777,17.01708808757511
26186,416.5886651206535,129.6210294742289,17.137041645995804
26187,416.5886651206535,129.6210294742289,17.137041645995804
26188,416.5886651206535,129.6210294742289,17.137041645995804
26189,416.5886651206535,129.6210294742289,17.137041645995804
26190,420.0835261484612,128.67904901592757,17.107670345919022
26191,420.0835261484612,128.67904901592757,17.107670345919022
26192,420.0835261484612,128.67904901592757,17.107670345919022
26193,433.03303590444864,123.94852132368615,16.927402374925233
26194,433.03303590444864,123.94852132368615,16.927402374925233
26195,433.03303590444864,123.94852132368615,16.927402374925233
26196,447.3853854021991,118.8402713071352,16.767922585238214
26197,447.3853854021991,118.8402713071352,16.767922585238214
26198,447.3853854021991,118.8402713071352,16.767922585238214
26199,447.2181622364503,118.52791414198704,16.74552479392725
26200,447.2181622364503,118.52791414198704,16.74552479392725
26201,447.2181622364503,118.52791414198704,16.74552479392725
26202,447.362026794909,118.52019458010844,16.67475379189519
26203,447.362026794909,118.52019458010844,16.67475379189519
26204,447.362026794909,118.52019458010844,16.67475379189519
26205,447.362026794909,118.52019458010844,16.67475379189519
26206,447.5562059407182,118.70205638152139,16.67162292348569
26207,447.5562059407182,118.70205638152139,16.67162292348569
26208,449.09130476348025,117.9981362897128,16.735872755365342
26209,449.09130476348025,117.9981362897128,16.735872755365342
26210,449.09130476348025,117.9981362897128,16.735872755365342
26211,449.09130476348025,117.9981362897128,16.735872755365342
26212,459.3021960324201,114.6810236215761,16.635511632924025
26213,459.3021960324201,114.6810236215761,16.635511632924025
26214,459.3021960324201,114.6810236215761,16.635511632924025
26215,466.3940850963837,112.9293715854558,16.757285480951175
26216,466.3940850963837,112.9293715854558,16.757285480951175
26217,466.3940850963837,112.9293715854558,16.757285480951175
26218,466.3940850963837,112.9293715854558,16.757285480951175
26219,495.5741332443696,104.78383581845043,17.000027107635024
26220,495.5741332443696,104.78383581845043,17.000027107635024
26221,495.5741332443696,104.78383581845043,17.000027107635024
26222,495.5741332443696,104.78383581845043,17.000027107635024
26223,536.3669618921821,90.52586920793321,16.8742759603784
26224,536.3669618921821,90.52586920793321,16.8742759603784
26225,536.3669618921821,90.52586920793321,16.8742759603784
26226,575.0314040857885,78.51214284668629,16.923636676323373
26227,575.0314040857885,78.51214284668629,16.923636676323373
26228,575.0314040857885,78.51214284668629,16.923636676323373
26229,575.0314040857885,78.51214284668629,16.923636676323373
26230,645.6274222173076,56.33337492526573,16.94958843381283
26231,645.6274222173076,56.33337492526573,16.94958843381283
26232,645.6274222173076,56.33337492526573,16.94958843381283
26233,-1.0,-1.0,-1.0
26234,-1.0,-1.0,-1.0
26235,-1.0,-1.0,-1.0
26236,-1.0,-1.0,-1.0
26237,-1.0,-1.0,-1.0
26238,-1.0,-1.0,-1.0
26239,-1.0,-1.0,-1.0
26240,-1.0,-1.0,-1.0
26241,-1.0,-1.0,-1.0
26242,-1.0,-1.0,-1.0
26243,-1.0,-1.0,-1.0
26244,-1.0,-1.0,-1.0
26245,-1.0,-1.0,-1.0
26246,-1.0,-1.0,-1.0
26247,-1.0,-1.0,-1.0
26248,-1.0,-1.0,-1.0
26249,-1.0,-1.0,-1.0
26250,-1.0,-1.0,-1.0
